Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
pytorch,pytorch,72223,https://github.com/pytorch/pytorch,2016-08-13,30,19854,"['Python', 'C++', 'Cuda', 'C', 'Objective-C++', 'CMake', 'Starlark', 'Assembly', 'Shell', 'Jupyter Notebook', 'GLSL', 'Java', 'PureBasic', 'JavaScript', 'Metal', 'Objective-C', 'Dockerfile', 'Batchfile', 'Makefile', 'Ruby', 'HTML', 'Yacc', 'CSS', 'LLVM', 'PowerShell', 'GDB', 'Smarty', 'Vim Script']","{'Python': 0.48122499150478887, 'C++': 0.4203238795648845, 'Cuda': 0.03850748611779184, 'C': 0.021434963849432716, 'Objective-C++': 0.013822888767838508, 'CMake': 0.007867290165415536, 'Starlark': 0.0033847120209533235, 'Assembly': 0.0030166250707455923, 'Shell': 0.002961888717900443, 'Jupyter Notebook': 0.0016454628397653945, 'GLSL': 0.001530922783697001, 'Java': 0.001187939397574732, 'PureBasic': 0.0010324390066802208, 'JavaScript': 0.0006840295197106117, 'Metal': 0.00038345940781490544, 'Objective-C': 0.00027574457942390986, 'Dockerfile': 0.0002446050386933906, 'Batchfile': 0.00017892679653624987, 'Makefile': 7.914932227731354e-05, 'Ruby': 7.09608428167824e-05, 'HTML': 5.285291288161005e-05, 'Yacc': 3.4511795141428044e-05, 'CSS': 2.160574701031709e-05, 'LLVM': 1.4394862578480253e-05, 'PowerShell': 7.659322518393854e-06, 'GDB': 5.856601410434645e-06, 'Smarty': 3.3722544109087697e-06, 'Vim Script': 1.381189306595613e-06}"
doocs,advanced-java,72159,https://github.com/doocs/advanced-java,2018-10-06,1,18687,['Java'],{'Java': 1.0}
opencv,opencv,72070,https://github.com/opencv/opencv,2012-07-19,6,55689,"['C++', 'C', 'Python', 'CMake', 'Java', 'Objective-C++', 'Cuda', 'Swift', 'JavaScript', 'Objective-C', 'HTML', 'Shell', 'Perl', 'PowerShell', 'Kotlin', 'TeX', 'AIDL', 'Batchfile', 'Prolog', 'Dockerfile']","{'C++': 0.8698262251364388, 'C': 0.03307692602711006, 'Python': 0.02692274584653829, 'CMake': 0.022010502600081732, 'Java': 0.01658606264145122, 'Objective-C++': 0.008512321996780953, 'Cuda': 0.007115164252807292, 'Swift': 0.006429678474527807, 'JavaScript': 0.0050837425324621365, 'Objective-C': 0.0021297104775005464, 'HTML': 0.0008543430079470497, 'Shell': 0.0004843911999069314, 'Perl': 0.0003380340629244069, 'PowerShell': 0.000310889064741886, 'Kotlin': 0.00011088113857287197, 'TeX': 0.00010960272421576736, 'AIDL': 4.231551522016213e-05, 'Batchfile': 3.191774511571141e-05, 'Prolog': 1.7961721717319574e-05, 'Dockerfile': 6.58383393908867e-06}"
bitcoin,bitcoin,72022,https://github.com/bitcoin/bitcoin,2010-12-19,5,35922,"['C++', 'Python', 'C', 'M4', 'Shell', 'Makefile', 'Sage', 'CMake', 'Assembly', 'Scheme', 'HTML', 'Objective-C++', 'Dockerfile', ""Cap'n Proto"", 'Java', 'QMake']","{'C++': 0.6544484865100859, 'Python': 0.19721844318523477, 'C': 0.10497141435307046, 'M4': 0.012542550164556101, 'Shell': 0.010455734581433096, 'Makefile': 0.008564520160858341, 'Sage': 0.003421234821614735, 'CMake': 0.0033277540540011265, 'Assembly': 0.0016338111239233585, 'Scheme': 0.0014520333650887636, 'HTML': 0.0012575265553345092, 'Objective-C++': 0.0003166135425582282, 'Dockerfile': 0.00026114713515717786, ""Cap'n Proto"": 7.23424794348071e-05, 'Java': 3.116025587120274e-05, 'QMake': 2.5227711777424768e-05}"
nvm-sh,nvm,71249,https://github.com/nvm-sh/nvm,2010-04-15,30,7540,"['Shell', 'Makefile', 'Dockerfile', 'JavaScript']","{'Shell': 0.9786309970460007, 'Makefile': 0.012730217228179824, 'Dockerfile': 0.008548551020602008, 'JavaScript': 9.023470521746565e-05}"
Hack-with-Github,Awesome-Hacking,70723,https://github.com/Hack-with-Github/Awesome-Hacking,2016-03-30,1,8707,[],{}
neovim,neovim,70612,https://github.com/neovim/neovim,2014-01-31,8,4954,"['Vim Script', 'C', 'Lua', 'Python', 'CMake', 'Shell', 'Scheme', 'Perl', 'Makefile', 'Roff', 'C++', 'Nix', 'KRL', 'MATLAB', 'HTML', 'Tcl', 'BitBake', 'Batchfile', 'Ruby']","{'Vim Script': 0.4233649019416815, 'C': 0.2936470514275852, 'Lua': 0.26960161869551913, 'Python': 0.004754148042061511, 'CMake': 0.0044255666866859335, 'Shell': 0.0017532082425996708, 'Scheme': 0.000973813382366914, 'Perl': 0.00031498725897616893, 'Makefile': 0.00030830492888953985, 'Roff': 0.0002588614221541383, 'C++': 0.00017549003347675296, 'Nix': 0.00014270933266552095, 'KRL': 0.00012062609589854927, 'MATLAB': 5.6498670689524975e-05, 'HTML': 5.5380169087042e-05, 'Tcl': 2.136624856025183e-05, 'BitBake': 1.1127656968292229e-05, 'Batchfile': 9.12008998947662e-06, 'Ruby': 5.219674144920581e-06}"
spring-projects,spring-boot,69940,https://github.com/spring-projects/spring-boot,2012-10-19,17,39605,"['Java', 'Kotlin', 'HTML', 'Shell', 'JavaScript', 'Groovy', 'Ruby', 'Smarty', 'Batchfile', 'Dockerfile', 'Mustache', 'Vim Snippet', 'CSS']","{'Java': 0.975343601824578, 'Kotlin': 0.0179538911008252, 'HTML': 0.002323736238238288, 'Shell': 0.0018191053309236094, 'JavaScript': 0.0013360310087101729, 'Groovy': 0.0005971810429799728, 'Ruby': 0.00031885450693109837, 'Smarty': 0.00011462376063058818, 'Batchfile': 8.531157756856754e-05, 'Dockerfile': 7.978322825293542e-05, 'Mustache': 1.7857761458408777e-05, 'Vim Snippet': 5.369260126693062e-06, 'CSS': 4.6533587764673205e-06}"
tauri-apps,tauri,69925,https://github.com/tauri-apps/tauri,2019-07-13,30,2044,"['Rust', 'TypeScript', 'NSIS', 'Kotlin', 'JavaScript', 'Shell', 'Swift', 'PowerShell', 'Dockerfile', 'HTML', 'AppleScript', 'Svelte', 'CSS', 'Batchfile', 'Standard ML', 'Ruby', 'Objective-C', 'Objective-C++', 'C++']","{'Rust': 0.8076150909887091, 'TypeScript': 0.05286651771970946, 'NSIS': 0.04125403990681163, 'Kotlin': 0.031916406822298966, 'JavaScript': 0.025313362655360515, 'Shell': 0.022810423848582107, 'Swift': 0.009156275431981737, 'PowerShell': 0.002058434756457501, 'Dockerfile': 0.0011059260771984153, 'HTML': 0.001005341160668656, 'AppleScript': 0.000928632461698991, 'Svelte': 0.000880372021949864, 'CSS': 0.0008402396562637479, 'Batchfile': 0.0008351596099743661, 'Standard ML': 0.0006847902398086651, 'Ruby': 0.00042621588367913206, 'Objective-C': 0.00021031391638040605, 'Objective-C++': 5.080046289381789e-05, 'C++': 4.1656379572930665e-05}"
vuejs,awesome-vue,69786,https://github.com/vuejs/awesome-vue,2015-10-20,8,9459,[],{}
iptv-org,iptv,69693,https://github.com/iptv-org/iptv,2018-11-14,4,915,"['JavaScript', 'TypeScript']","{'JavaScript': 0.7404934900788732, 'TypeScript': 0.2595065099211268}"
gohugoio,hugo,69645,https://github.com/gohugoio/hugo,2013-07-04,30,7408,"['Go', 'HTML', 'Shell', 'Dockerfile', 'CSS', 'JavaScript']","{'Go': 0.9910888743768383, 'HTML': 0.008006913240648677, 'Shell': 0.0005952298466303365, 'Dockerfile': 0.0002368793933115999, 'CSS': 6.149337084140254e-05, 'JavaScript': 1.0609771729678606e-05}"
tonsky,FiraCode,73038,https://github.com/tonsky/FiraCode,2014-11-11,2,3050,"['Clojure', 'Shell', 'Python', 'HTML', 'CSS', 'PureBasic', 'Dockerfile', 'Makefile']","{'Clojure': 0.45952182794885377, 'Shell': 0.22287584171899827, 'Python': 0.19461678141787092, 'HTML': 0.077608383142922, 'CSS': 0.025837935991526065, 'PureBasic': 0.01127336006658092, 'Dockerfile': 0.005939320571990618, 'Makefile': 0.0023265491412574712}"
gin-gonic,gin,72327,https://github.com/gin-gonic/gin,2014-06-16,12,7750,"['Go', 'Makefile']","{'Go': 0.996035619620114, 'Makefile': 0.003964380379886026}"
pytorch,pytorch,72223,https://github.com/pytorch/pytorch,2016-08-13,30,19854,"['Python', 'C++', 'Cuda', 'C', 'Objective-C++', 'CMake', 'Starlark', 'Assembly', 'Shell', 'Jupyter Notebook', 'GLSL', 'Java', 'PureBasic', 'JavaScript', 'Metal', 'Objective-C', 'Dockerfile', 'Batchfile', 'Makefile', 'Ruby', 'HTML', 'Yacc', 'CSS', 'LLVM', 'PowerShell', 'GDB', 'Smarty', 'Vim Script']","{'Python': 0.48122499150478887, 'C++': 0.4203238795648845, 'Cuda': 0.03850748611779184, 'C': 0.021434963849432716, 'Objective-C++': 0.013822888767838508, 'CMake': 0.007867290165415536, 'Starlark': 0.0033847120209533235, 'Assembly': 0.0030166250707455923, 'Shell': 0.002961888717900443, 'Jupyter Notebook': 0.0016454628397653945, 'GLSL': 0.001530922783697001, 'Java': 0.001187939397574732, 'PureBasic': 0.0010324390066802208, 'JavaScript': 0.0006840295197106117, 'Metal': 0.00038345940781490544, 'Objective-C': 0.00027574457942390986, 'Dockerfile': 0.0002446050386933906, 'Batchfile': 0.00017892679653624987, 'Makefile': 7.914932227731354e-05, 'Ruby': 7.09608428167824e-05, 'HTML': 5.285291288161005e-05, 'Yacc': 3.4511795141428044e-05, 'CSS': 2.160574701031709e-05, 'LLVM': 1.4394862578480253e-05, 'PowerShell': 7.659322518393854e-06, 'GDB': 5.856601410434645e-06, 'Smarty': 3.3722544109087697e-06, 'Vim Script': 1.381189306595613e-06}"
doocs,advanced-java,72159,https://github.com/doocs/advanced-java,2018-10-06,1,18687,['Java'],{'Java': 1.0}
opencv,opencv,72070,https://github.com/opencv/opencv,2012-07-19,6,55689,"['C++', 'C', 'Python', 'CMake', 'Java', 'Objective-C++', 'Cuda', 'Swift', 'JavaScript', 'Objective-C', 'HTML', 'Shell', 'Perl', 'PowerShell', 'Kotlin', 'TeX', 'AIDL', 'Batchfile', 'Prolog', 'Dockerfile']","{'C++': 0.8698262251364388, 'C': 0.03307692602711006, 'Python': 0.02692274584653829, 'CMake': 0.022010502600081732, 'Java': 0.01658606264145122, 'Objective-C++': 0.008512321996780953, 'Cuda': 0.007115164252807292, 'Swift': 0.006429678474527807, 'JavaScript': 0.0050837425324621365, 'Objective-C': 0.0021297104775005464, 'HTML': 0.0008543430079470497, 'Shell': 0.0004843911999069314, 'Perl': 0.0003380340629244069, 'PowerShell': 0.000310889064741886, 'Kotlin': 0.00011088113857287197, 'TeX': 0.00010960272421576736, 'AIDL': 4.231551522016213e-05, 'Batchfile': 3.191774511571141e-05, 'Prolog': 1.7961721717319574e-05, 'Dockerfile': 6.58383393908867e-06}"
bitcoin,bitcoin,72022,https://github.com/bitcoin/bitcoin,2010-12-19,5,35922,"['C++', 'Python', 'C', 'M4', 'Shell', 'Makefile', 'Sage', 'CMake', 'Assembly', 'Scheme', 'HTML', 'Objective-C++', 'Dockerfile', ""Cap'n Proto"", 'Java', 'QMake']","{'C++': 0.6544484865100859, 'Python': 0.19721844318523477, 'C': 0.10497141435307046, 'M4': 0.012542550164556101, 'Shell': 0.010455734581433096, 'Makefile': 0.008564520160858341, 'Sage': 0.003421234821614735, 'CMake': 0.0033277540540011265, 'Assembly': 0.0016338111239233585, 'Scheme': 0.0014520333650887636, 'HTML': 0.0012575265553345092, 'Objective-C++': 0.0003166135425582282, 'Dockerfile': 0.00026114713515717786, ""Cap'n Proto"": 7.23424794348071e-05, 'Java': 3.116025587120274e-05, 'QMake': 2.5227711777424768e-05}"
macrozheng,mall,71263,https://github.com/macrozheng/mall,2018-04-04,2,27768,"['Java', 'Shell', 'Dockerfile']","{'Java': 0.9990221744545346, 'Shell': 0.0008438420228970215, 'Dockerfile': 0.00013398352256841693}"
nvm-sh,nvm,71249,https://github.com/nvm-sh/nvm,2010-04-15,30,7540,"['Shell', 'Makefile', 'Dockerfile', 'JavaScript']","{'Shell': 0.9786309970460007, 'Makefile': 0.012730217228179824, 'Dockerfile': 0.008548551020602008, 'JavaScript': 9.023470521746565e-05}"
neovim,neovim,70612,https://github.com/neovim/neovim,2014-01-31,8,4954,"['Vim Script', 'C', 'Lua', 'Python', 'CMake', 'Shell', 'Scheme', 'Perl', 'Makefile', 'Roff', 'C++', 'Nix', 'KRL', 'MATLAB', 'HTML', 'Tcl', 'BitBake', 'Batchfile', 'Ruby']","{'Vim Script': 0.4233649019416815, 'C': 0.2936470514275852, 'Lua': 0.26960161869551913, 'Python': 0.004754148042061511, 'CMake': 0.0044255666866859335, 'Shell': 0.0017532082425996708, 'Scheme': 0.000973813382366914, 'Perl': 0.00031498725897616893, 'Makefile': 0.00030830492888953985, 'Roff': 0.0002588614221541383, 'C++': 0.00017549003347675296, 'Nix': 0.00014270933266552095, 'KRL': 0.00012062609589854927, 'MATLAB': 5.6498670689524975e-05, 'HTML': 5.5380169087042e-05, 'Tcl': 2.136624856025183e-05, 'BitBake': 1.1127656968292229e-05, 'Batchfile': 9.12008998947662e-06, 'Ruby': 5.219674144920581e-06}"
spring-projects,spring-boot,69940,https://github.com/spring-projects/spring-boot,2012-10-19,17,39605,"['Java', 'Kotlin', 'HTML', 'Shell', 'JavaScript', 'Groovy', 'Ruby', 'Smarty', 'Batchfile', 'Dockerfile', 'Mustache', 'Vim Snippet', 'CSS']","{'Java': 0.975343601824578, 'Kotlin': 0.0179538911008252, 'HTML': 0.002323736238238288, 'Shell': 0.0018191053309236094, 'JavaScript': 0.0013360310087101729, 'Groovy': 0.0005971810429799728, 'Ruby': 0.00031885450693109837, 'Smarty': 0.00011462376063058818, 'Batchfile': 8.531157756856754e-05, 'Dockerfile': 7.978322825293542e-05, 'Mustache': 1.7857761458408777e-05, 'Vim Snippet': 5.369260126693062e-06, 'CSS': 4.6533587764673205e-06}"
tauri-apps,tauri,69925,https://github.com/tauri-apps/tauri,2019-07-13,30,2044,"['Rust', 'TypeScript', 'NSIS', 'Kotlin', 'JavaScript', 'Shell', 'Swift', 'PowerShell', 'Dockerfile', 'HTML', 'AppleScript', 'Svelte', 'CSS', 'Batchfile', 'Standard ML', 'Ruby', 'Objective-C', 'Objective-C++', 'C++']","{'Rust': 0.8076150909887091, 'TypeScript': 0.05286651771970946, 'NSIS': 0.04125403990681163, 'Kotlin': 0.031916406822298966, 'JavaScript': 0.025313362655360515, 'Shell': 0.022810423848582107, 'Swift': 0.009156275431981737, 'PowerShell': 0.002058434756457501, 'Dockerfile': 0.0011059260771984153, 'HTML': 0.001005341160668656, 'AppleScript': 0.000928632461698991, 'Svelte': 0.000880372021949864, 'CSS': 0.0008402396562637479, 'Batchfile': 0.0008351596099743661, 'Standard ML': 0.0006847902398086651, 'Ruby': 0.00042621588367913206, 'Objective-C': 0.00021031391638040605, 'Objective-C++': 5.080046289381789e-05, 'C++': 4.1656379572930665e-05}"
vuejs,awesome-vue,69786,https://github.com/vuejs/awesome-vue,2015-10-20,8,9459,[],{}
iptv-org,iptv,69693,https://github.com/iptv-org/iptv,2018-11-14,4,915,"['JavaScript', 'TypeScript']","{'JavaScript': 0.7404934900788732, 'TypeScript': 0.2595065099211268}"
gohugoio,hugo,69645,https://github.com/gohugoio/hugo,2013-07-04,30,7408,"['Go', 'HTML', 'Shell', 'Dockerfile', 'CSS', 'JavaScript']","{'Go': 0.9910888743768383, 'HTML': 0.008006913240648677, 'Shell': 0.0005952298466303365, 'Dockerfile': 0.0002368793933115999, 'CSS': 6.149337084140254e-05, 'JavaScript': 1.0609771729678606e-05}"
typicode,json-server,69142,https://github.com/typicode/json-server,2013-11-27,9,6832,"['JavaScript', 'HTML', 'CSS', 'Shell']","{'JavaScript': 0.9610521549963007, 'HTML': 0.022781231710414435, 'CSS': 0.015636560398423094, 'Shell': 0.0005300528948617997}"
florinpop17,app-ideas,67890,https://github.com/florinpop17/app-ideas,2019-02-25,9,8707,[],{}
GrowingGit,GitHub-Chinese-Top-Charts,67393,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,2019-09-05,1,9524,['Java'],{'Java': 1.0}
moby,moby,66888,https://github.com/moby/moby,2013-01-18,12,18927,"['Go', 'Shell', 'Dockerfile', 'PowerShell', 'Makefile', 'Python', 'C', 'HCL', 'Assembly']","{'Go': 0.9727310217469238, 'Shell': 0.015786877720801076, 'Dockerfile': 0.005679175895569329, 'PowerShell': 0.0031939404988276516, 'Makefile': 0.0009852223896503766, 'Python': 0.0007440470792446932, 'C': 0.0004990370088540462, 'HCL': 0.00037228264502673605, 'Assembly': 8.3950151022176e-06}"
thedaviddias,Front-End-Checklist,66293,https://github.com/thedaviddias/Front-End-Checklist,2017-10-16,2,6372,[],{}
netdata,netdata,65739,https://github.com/netdata/netdata,2013-06-17,30,5719,"['C', 'JavaScript', 'Python', 'Shell', 'Jupyter Notebook', 'HTML', 'C++', 'Makefile', 'M4', 'CSS', 'CMake', 'Ruby', 'Dockerfile', 'POV-Ray SDL', 'Kaitai Struct', 'Perl', 'Jolie', 'PHP']","{'C': 0.7776136533339644, 'JavaScript': 0.061069874368905035, 'Python': 0.04885670126240594, 'Shell': 0.033193632519930044, 'Jupyter Notebook': 0.032172858223686145, 'HTML': 0.019409657193500813, 'C++': 0.007208354913262986, 'Makefile': 0.006448777715508915, 'M4': 0.005434464262410492, 'CSS': 0.003991983728327617, 'CMake': 0.002536075538309861, 'Ruby': 0.000971695240783364, 'Dockerfile': 0.0005500279236862333, 'POV-Ray SDL': 0.0002669962890240278, 'Kaitai Struct': 0.00018639143267289634, 'Perl': 4.3746913828426705e-05, 'Jolie': 4.234576712217816e-05, 'PHP': 2.763372670656847e-06}"
elastic,elasticsearch,65662,https://github.com/elastic/elasticsearch,2010-02-08,30,23750,"['Java', 'Groovy', 'StringTemplate', 'Shell', 'ANTLR', 'Python', 'Dockerfile', 'Batchfile', 'TypeScript', 'PowerShell', 'CSS', 'Emacs Lisp', 'AMPL', 'HTML', 'JavaScript', 'Mustache', 'FreeMarker']","{'Java': 0.9956301313550435, 'Groovy': 0.00240346419403889, 'StringTemplate': 0.0006084570199001116, 'Shell': 0.0004910230527217163, 'ANTLR': 0.0003022011590921382, 'Python': 0.00014315349668962425, 'Dockerfile': 0.00012145554224622537, 'Batchfile': 8.133917151194136e-05, 'TypeScript': 6.491497943096859e-05, 'PowerShell': 5.1545064296074265e-05, 'CSS': 3.593578775602916e-05, 'Emacs Lisp': 2.2135226197067367e-05, 'AMPL': 2.067765368483905e-05, 'HTML': 1.4482970507868681e-05, 'JavaScript': 8.40091793411596e-06, 'Mustache': 3.842691168601938e-07, 'FreeMarker': 2.9813983204670203e-07}"
oven-sh,bun,65087,https://github.com/oven-sh/bun,2021-04-14,30,2028,"['Zig', 'C++', 'TypeScript', 'JavaScript', 'C', 'Shell', 'Makefile', 'HTML', 'CMake', 'Objective-C', 'Perl', 'Dockerfile', 'CSS', 'PowerShell', 'Ruby', 'Rust', 'Svelte', 'AMPL', 'Handlebars']","{'Zig': 0.42114799250915, 'C++': 0.3081689996698834, 'TypeScript': 0.1258097730916788, 'JavaScript': 0.10322670337706416, 'C': 0.027246511139958903, 'Shell': 0.0029381848411605843, 'Makefile': 0.0027607183356790333, 'HTML': 0.002374428099357132, 'CMake': 0.0013915169535500098, 'Objective-C': 0.0010893910490960526, 'Perl': 0.0009615253898620103, 'Dockerfile': 0.0007929081627025748, 'CSS': 0.0006831578739467756, 'PowerShell': 0.0005990897298866805, 'Ruby': 0.00045823871659301244, 'Rust': 0.00034072927800405425, 'Svelte': 4.168138340126757e-06, 'AMPL': 3.5910114930322835e-06, 'Handlebars': 2.372632593610616e-06}"
hakimel,reveal.js,65003,https://github.com/hakimel/reveal.js,2011-06-07,4,16781,"['JavaScript', 'HTML', 'SCSS', 'CSS']","{'JavaScript': 0.5938586079238856, 'HTML': 0.2373729211828059, 'SCSS': 0.1652632967212597, 'CSS': 0.003505174172048883}"
jaywcjlove,awesome-mac,64671,https://github.com/jaywcjlove/awesome-mac,2016-07-17,9,5989,"['JavaScript', 'Dockerfile']","{'JavaScript': 0.9417558886509636, 'Dockerfile': 0.058244111349036405}"
base-org,node,64365,https://github.com/base-org/node,2023-02-01,2,2239,"['Shell', 'Dockerfile']","{'Shell': 0.6538666666666667, 'Dockerfile': 0.34613333333333335}"
chartjs,Chart.js,62231,https://github.com/chartjs/Chart.js,2013-03-17,7,12001,"['JavaScript', 'TypeScript', 'Shell', 'HTML']","{'JavaScript': 0.8921534498363851, 'TypeScript': 0.10430100040501318, 'Shell': 0.0018341631986009451, 'HTML': 0.0017113865600007186}"
expressjs,express,62198,https://github.com/expressjs/express,2009-06-26,8,11833,"['JavaScript', 'Makefile', 'Shell']","{'JavaScript': 0.9989456868407006, 'Makefile': 0.0006224031172965826, 'Shell': 0.0004319100420027801}"
redis,redis,62085,https://github.com/redis/redis,2009-03-21,30,23035,"['C', 'Tcl', 'Python', 'Ruby', 'Shell', 'Makefile', 'C++', 'Smarty', 'JavaScript']","{'C': 0.7452069971068846, 'Tcl': 0.2415226077529642, 'Python': 0.00464398243491361, 'Ruby': 0.0026921771891845335, 'Shell': 0.002637502497217221, 'Makefile': 0.0023695848983625338, 'C++': 0.0006949838233721887, 'Smarty': 0.00012153800953243387, 'JavaScript': 0.00011062628756868145}"
protocolbuffers,protobuf,61793,https://github.com/protocolbuffers/protobuf,2014-08-26,30,15305,"['C++', 'C#', 'C', 'Java', 'Objective-C', 'Python', 'Starlark', 'PHP', 'Ruby', 'Rust', 'Kotlin', 'CMake', 'Shell', 'Lua', 'Swift', 'Emacs Lisp', 'Vim Script', 'Dart', 'Batchfile', 'Objective-C++', 'Pawn', 'PowerShell', 'Awk', 'Makefile', 'M4']","{'C++': 0.32759254235467933, 'C#': 0.1871915507860214, 'C': 0.1595997882863254, 'Java': 0.13590511217751572, 'Objective-C': 0.08347025233918735, 'Python': 0.04078555254837035, 'Starlark': 0.01867854405328364, 'PHP': 0.01569706289659903, 'Ruby': 0.012167587198652706, 'Rust': 0.00650078483310903, 'Kotlin': 0.004709769261870957, 'CMake': 0.0037011362672053193, 'Shell': 0.0018043933207547553, 'Lua': 0.0009121529117457843, 'Swift': 0.0005774317550599411, 'Emacs Lisp': 0.0002419708149906869, 'Vim Script': 0.00011728649057828836, 'Dart': 9.706574476505389e-05, 'Batchfile': 8.267079309618118e-05, 'Objective-C++': 4.6390583001399206e-05, 'Pawn': 4.1921058393290976e-05, 'PowerShell': 2.447450026784782e-05, 'Awk': 2.1083826427213993e-05, 'Makefile': 1.7878098432432917e-05, 'M4': 1.5597099666915613e-05}"
josephmisiti,awesome-machine-learning,61237,https://github.com/josephmisiti/awesome-machine-learning,2014-07-15,2,14325,['Python'],{'Python': 1.0}
CompVis,stable-diffusion,61098,https://github.com/CompVis/stable-diffusion,2022-08-10,1,9376,"['Jupyter Notebook', 'Python', 'Shell']","{'Jupyter Notebook': 0.8885689222892184, 'Python': 0.11079112084877234, 'Shell': 0.0006399568620093283}"
resume,resume.github.com,60882,https://github.com/resume/resume.github.com,2011-02-06,6,1420,"['JavaScript', 'HTML', 'CSS', 'Ruby']","{'JavaScript': 0.45882324939305946, 'HTML': 0.3624744132908078, 'CSS': 0.1744418527157614, 'Ruby': 0.004260484600371305}"
vitejs,vite,60741,https://github.com/vitejs/vite,2020-04-21,30,5439,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Vue', 'AppleScript', 'Svelte', 'SCSS', 'Less', 'Stylus', 'SugarSS', 'Shell', 'Pug', 'Astro', 'Sass']","{'TypeScript': 0.8092305572208801, 'JavaScript': 0.10757735121911575, 'HTML': 0.059169015461410075, 'CSS': 0.016872453672894652, 'Vue': 0.0020476621787314034, 'AppleScript': 0.0015847739208991105, 'Svelte': 0.001472290896413146, 'SCSS': 0.0007013993830512228, 'Less': 0.0005182463955374274, 'Stylus': 0.0003127145863981522, 'SugarSS': 0.0001613630822468808, 'Shell': 0.00014369559148992304, 'Pug': 9.717119916326763e-05, 'Astro': 6.713646487643946e-05, 'Sass': 4.416872689239438e-05}"
nestjs,nest,60708,https://github.com/nestjs/nest,2017-02-04,30,7198,"['TypeScript', 'JavaScript', 'Shell']","{'TypeScript': 0.9987071273326718, 'JavaScript': 0.0008684854040951159, 'Shell': 0.00042438726323313904}"
anuraghazra,github-readme-stats,60651,https://github.com/anuraghazra/github-readme-stats,2020-07-09,30,19197,"['JavaScript', 'Shell']","{'JavaScript': 0.9981867336628526, 'Shell': 0.0018132663371473825}"
kdn251,interviews,60549,https://github.com/kdn251/interviews,2017-02-14,6,12663,['Java'],{'Java': 1.0}
twitter,the-algorithm,60082,https://github.com/twitter/the-algorithm,2023-03-27,1,12164,"['Scala', 'Java', 'Starlark', 'Python', 'Thrift', 'C++', 'Rust', 'C', 'Shell', 'CMake', 'Dockerfile']","{'Scala': 0.6286213462798151, 'Java': 0.21947546083198521, 'Starlark': 0.0580843090833218, 'Python': 0.03913796155916423, 'Thrift': 0.023619236673092445, 'C++': 0.017685287840033637, 'Rust': 0.011468405987880839, 'C': 0.001331246898332077, 'Shell': 0.00038483258921305263, 'CMake': 0.0001298736483133332, 'Dockerfile': 6.203860884825133e-05}"
reduxjs,redux,60038,https://github.com/reduxjs/redux,2015-05-29,8,15463,"['TypeScript', 'JavaScript', 'CSS']","{'TypeScript': 0.7755552512666027, 'JavaScript': 0.18242913871011912, 'CSS': 0.042015610023278104}"
atom,atom,59661,https://github.com/atom/atom,2012-01-20,30,18367,"['JavaScript', 'Less', 'CoffeeScript', 'Shell', 'Batchfile', 'Dockerfile', 'HTML', 'EJS']","{'JavaScript': 0.8829210195183332, 'Less': 0.08700494542475054, 'CoffeeScript': 0.027859616266253086, 'Shell': 0.0015173772666530107, 'Batchfile': 0.0004742535529999317, 'Dockerfile': 0.00013304850808142882, 'HTML': 6.55488250958359e-05, 'EJS': 2.4190637832987057e-05}"
keras-team,keras,59660,https://github.com/keras-team/keras,2015-03-28,30,19439,"['Python', 'Shell']","{'Python': 0.9994275664714213, 'Shell': 0.0005724335285787308}"
leonardomso,33-js-concepts,59612,https://github.com/leonardomso/33-js-concepts,2018-09-04,2,8524,['JavaScript'],{'JavaScript': 1.0}
bregman-arie,devops-exercises,59294,https://github.com/bregman-arie/devops-exercises,2019-10-03,1,12576,"['Python', 'HCL', 'HTML', 'Shell', 'Groovy']","{'Python': 0.7217686313984267, 'HCL': 0.15751407374268353, 'HTML': 0.07381724639302091, 'Shell': 0.025388658986690526, 'Groovy': 0.021511389479178317}"
adam-p,markdown-here,59228,https://github.com/adam-p/markdown-here,2012-05-13,12,11431,"['JavaScript', 'CSS', 'HTML', 'Makefile']","{'JavaScript': 0.8720374378233442, 'CSS': 0.09506658107817278, 'HTML': 0.03266213445157371, 'Makefile': 0.00023384664690926472}"
