Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
chromium,chromium,16229,https://github.com/chromium/chromium,2018-02-05,12,5985,[],{}
ceph,ceph,12535,https://github.com/ceph/ceph,2011-09-01,30,5983,"['C++', 'Python', 'Raku', 'C', 'TypeScript', 'Shell', 'CMake', 'HTML', 'Cython', 'Perl', 'Jsonnet', 'JavaScript', 'Java', 'Gherkin', 'SCSS', 'Assembly', 'Roff', 'Jinja', 'PowerShell', 'Makefile', 'Awk', 'Terra', 'DIGITAL Command Language', 'CSS', 'Dockerfile', 'Lua', 'SWIG']","{'C++': 0.6432989508267275, 'Python': 0.14040246248028918, 'Raku': 0.057493807121258525, 'C': 0.045009276740625596, 'TypeScript': 0.03943938675565986, 'Shell': 0.030160261576435848, 'CMake': 0.011585346909686038, 'HTML': 0.009451846806461054, 'Cython': 0.008502642843514867, 'Perl': 0.006378708521895702, 'Jsonnet': 0.002200529492200621, 'JavaScript': 0.0019085664000184368, 'Java': 0.0011551990725988516, 'Gherkin': 0.0008480465116420111, 'SCSS': 0.000662506185711297, 'Assembly': 0.000602726942448426, 'Roff': 0.000364381848027959, 'Jinja': 0.00016700145523932333, 'PowerShell': 0.00012391408737219515, 'Makefile': 6.833882593897037e-05, 'Awk': 4.405221615589942e-05, 'Terra': 2.931760443166397e-05, 'DIGITAL Command Language': 2.8587076441594302e-05, 'CSS': 2.3955804655492234e-05, 'Dockerfile': 1.9103996117671024e-05, 'Lua': 1.79737452651104e-05, 'SWIG': 1.310815318030674e-05}"
justinmajetich,AirBnB_clone,94,https://github.com/justinmajetich/AirBnB_clone,2020-02-13,2,5974,"['HTML', 'Python', 'CSS']","{'HTML': 0.46842266395503945, 'Python': 0.28331037197402087, 'CSS': 0.24826696407093968}"
danielgindi,Charts,27071,https://github.com/danielgindi/Charts,2015-03-20,9,5973,"['Swift', 'Objective-C', 'Shell', 'Ruby', 'C']","{'Swift': 0.8439914389189512, 'Objective-C': 0.1547693744781027, 'Shell': 0.0005810652916098575, 'Ruby': 0.0005763475761164081, 'C': 8.17737352197905e-05}"
learn-co-students,js-node-practice-lab-bootcamp-prep-000,1,https://github.com/learn-co-students/js-node-practice-lab-bootcamp-prep-000,2017-04-24,1,5959,['JavaScript'],{'JavaScript': 1.0}
stacksimplify,azure-aks-kubernetes-masterclass,515,https://github.com/stacksimplify/azure-aks-kubernetes-masterclass,2020-07-23,1,5977,"['HCL', 'Java', 'HTML', 'Shell', 'Dockerfile']","{'HCL': 0.6733668341708543, 'Java': 0.29647322535897036, 'HTML': 0.01537853802835016, 'Shell': 0.011510936767934738, 'Dockerfile': 0.003270465673890476}"
kudave2,devtraining-needit-orlando,2,https://github.com/kudave2/devtraining-needit-orlando,2020-01-23,10,5961,[],{}
sqshq,piggymetrics,12677,https://github.com/sqshq/piggymetrics,2015-03-29,1,5970,"['Java', 'CSS', 'JavaScript', 'HTML', 'Dockerfile', 'Shell']","{'Java': 0.41441340955213707, 'CSS': 0.27520874967080294, 'JavaScript': 0.19651438397546125, 'HTML': 0.10413781351179688, 'Dockerfile': 0.00657774472897399, 'Shell': 0.0031478985608278725}"
ironhack-labs,lab-javascript-greatest-movies,34,https://github.com/ironhack-labs/lab-javascript-greatest-movies,2017-11-02,4,6124,"['JavaScript', 'HTML']","{'JavaScript': 0.9970284835760692, 'HTML': 0.0029715164239308327}"
dennybritz,reinforcement-learning,19582,https://github.com/dennybritz/reinforcement-learning,2016-08-24,3,5965,"['Jupyter Notebook', 'Python']","{'Jupyter Notebook': 0.9700979548996757, 'Python': 0.02990204510032435}"
kenwheeler,slick,28122,https://github.com/kenwheeler/slick,2014-03-24,6,5963,"['JavaScript', 'HTML', 'SCSS', 'Less', 'CSS', 'Ruby', 'Makefile']","{'JavaScript': 0.76844181796444, 'HTML': 0.08069309467283814, 'SCSS': 0.05562861876377052, 'Less': 0.050701122137013444, 'CSS': 0.042024628943278276, 'Ruby': 0.0013749167364088199, 'Makefile': 0.0011358007822507643}"
realpython,python-guide,26897,https://github.com/realpython/python-guide,2011-03-15,4,5958,"['Batchfile', 'Makefile']","{'Batchfile': 0.9589317773788151, 'Makefile': 0.04106822262118492}"
aws-samples,create-react-app-auth-amplify,318,https://github.com/aws-samples/create-react-app-auth-amplify,2019-02-08,12,5954,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.7193507540002302, 'HTML': 0.1830321169563716, 'CSS': 0.09761712904339818}"
aosabook,500lines,28623,https://github.com/aosabook/500lines,2013-11-04,16,5952,"['JavaScript', 'Python', 'Haskell', 'Ruby', 'Clojure', 'Erlang', 'Jupyter Notebook', 'TeX', 'Java', 'Common Lisp', 'HTML', 'Alloy', 'Julia', 'Lua', 'LiveScript', 'Makefile', 'CSS', 'Shell', 'CoffeeScript']","{'JavaScript': 0.49285233176484994, 'Python': 0.2890996293103854, 'Haskell': 0.0408394447663054, 'Ruby': 0.024456329748901356, 'Clojure': 0.018686972167662866, 'Erlang': 0.01719915028708427, 'Jupyter Notebook': 0.01708316259002294, 'TeX': 0.016985426764072782, 'Java': 0.01372364076549525, 'Common Lisp': 0.01244659855774892, 'HTML': 0.012016796431582566, 'Alloy': 0.011275534956454569, 'Julia': 0.009306099186555318, 'Lua': 0.007737027041030207, 'LiveScript': 0.00436690735585732, 'Makefile': 0.004087830358867112, 'CSS': 0.0038393694037408095, 'Shell': 0.002607073718718648, 'CoffeeScript': 0.0013906748246642834}"
SDWebImage,SDWebImage,24702,https://github.com/SDWebImage/SDWebImage,2009-09-21,13,5944,"['Objective-C', 'C', 'Ruby', 'Shell', 'Swift']","{'Objective-C': 0.9714347303366542, 'C': 0.02262583882052889, 'Ruby': 0.002988975237062404, 'Shell': 0.0017200496903243873, 'Swift': 0.0012304059154301494}"
Jack-Cherish,python-spider,16820,https://github.com/Jack-Cherish/python-spider,2017-05-05,3,5941,"['Python', 'JavaScript', 'HTML']","{'Python': 0.9467668454699096, 'JavaScript': 0.03233521934014255, 'HTML': 0.020897935189947828}"
ChristosChristofidis,awesome-deep-learning,21834,https://github.com/ChristosChristofidis/awesome-deep-learning,2015-01-02,2,5938,[],{}
kriasoft,Folder-Structure-Conventions,1795,https://github.com/kriasoft/Folder-Structure-Conventions,2014-02-04,1,5934,[],{}
signalapp,Signal-Android,24201,https://github.com/signalapp/Signal-Android,2011-12-15,8,5934,"['Java', 'Kotlin', 'Handlebars', 'Python', 'C++', 'Dockerfile', 'CSS', 'JavaScript', 'CMake', 'Makefile']","{'Java': 0.5820553135683815, 'Kotlin': 0.4158055210658845, 'Handlebars': 0.0011911471353710892, 'Python': 0.0003966732134830148, 'C++': 0.00026578130298745667, 'Dockerfile': 8.30246260778403e-05, 'CSS': 7.569590908454946e-05, 'JavaScript': 6.857219116799403e-05, 'CMake': 3.541359050604176e-05, 'Makefile': 2.285739705599801e-05}"
vaxilu,x-ui,13184,https://github.com/vaxilu/x-ui,2021-05-18,1,5935,"['JavaScript', 'HTML', 'Go', 'Shell', 'CSS', 'Dockerfile', 'Less']","{'JavaScript': 0.8801662439448092, 'HTML': 0.051720198109050874, 'Go': 0.050559343710113384, 'Shell': 0.014453552567956378, 'CSS': 0.002819127648534445, 'Dockerfile': 0.0002348220970118257, 'Less': 4.67119225238578e-05}"
nomic-ai,gpt4all,54193,https://github.com/nomic-ai/gpt4all,2023-03-27,30,5933,"['C++', 'QML', 'Python', 'CMake', 'Java', 'C#', 'JavaScript', 'C', 'Go', 'Makefile', 'Shell', 'Qt Script', 'PowerShell', 'Batchfile', 'CSS']","{'C++': 0.4793787848116203, 'QML': 0.18069744802098794, 'Python': 0.13151536914533574, 'CMake': 0.04939163269894135, 'Java': 0.045065261774432604, 'C#': 0.04461970558705079, 'JavaScript': 0.03310645232497932, 'C': 0.011751290129302847, 'Go': 0.008098339743713639, 'Makefile': 0.006783033464524878, 'Shell': 0.004077144290014353, 'Qt Script': 0.0029388397838950764, 'PowerShell': 0.0015655501652525174, 'Batchfile': 0.0007598869223155494, 'CSS': 0.0002512611376331201}"
appium,appium,17115,https://github.com/appium/appium,2013-01-09,30,5927,"['JavaScript', 'TypeScript', 'HTML', 'Shell', 'Handlebars', 'Python', 'Ruby', 'CSS']","{'JavaScript': 0.7350098065670932, 'TypeScript': 0.2487488963689876, 'HTML': 0.007711056005321565, 'Shell': 0.006327082199934253, 'Handlebars': 0.0013878356088205522, 'Python': 0.0004281774556604625, 'Ruby': 0.0003282532918253828, 'CSS': 5.8892502356906905e-05}"
bigbluebutton,bigbluebutton,8146,https://github.com/bigbluebutton/bigbluebutton,2010-05-25,15,5917,"['JavaScript', 'Scala', 'Java', 'Ruby', 'TypeScript', 'Shell', 'CSS', 'Groovy', 'Python', 'PLpgSQL', 'HTML', 'Go', 'Batchfile', 'Gherkin', 'SCSS', 'Dockerfile', 'PostScript']","{'JavaScript': 0.5611517194860826, 'Scala': 0.16032817629259, 'Java': 0.11937524973481974, 'Ruby': 0.04159128486324829, 'TypeScript': 0.03138942691642556, 'Shell': 0.02966317425726792, 'CSS': 0.017961222434223795, 'Groovy': 0.01660127425603763, 'Python': 0.008085016017797434, 'PLpgSQL': 0.006285374084706841, 'HTML': 0.004085514551349223, 'Go': 0.003058171697736754, 'Batchfile': 0.00025408094109440955, 'Gherkin': 9.895784021571739e-05, 'SCSS': 6.301207339141356e-05, 'Dockerfile': 4.493220853037979e-06, 'PostScript': 3.851332159746839e-06}"
kodekloudhub,certified-kubernetes-administrator-course,6099,https://github.com/kodekloudhub/certified-kubernetes-administrator-course,2020-06-16,4,5908,"['Shell', 'HCL']","{'Shell': 0.6332573036555419, 'HCL': 0.36674269634445816}"
COGS108,MyFirstPullRequest,16,https://github.com/COGS108/MyFirstPullRequest,2019-01-10,1,5898,[],{}
TgCatUB,catuserbot,1464,https://github.com/TgCatUB/catuserbot,2020-04-18,2,5882,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.9883986576580217, 'Shell': 0.01125079582795046, 'Dockerfile': 0.0003505465140278668}"
stevemao,github-issue-templates,3845,https://github.com/stevemao/github-issue-templates,2016-03-09,1,5879,[],{}
binary-husky,gpt_academic,44845,https://github.com/binary-husky/gpt_academic,2023-03-20,21,5879,"['Python', 'HTML', 'CSS', 'JavaScript', 'Dockerfile']","{'Python': 0.8126069145128743, 'HTML': 0.1112891615475762, 'CSS': 0.06640023131953235, 'JavaScript': 0.008353991677349694, 'Dockerfile': 0.0013497009426675349}"
souravkl11,raganork-md,500,https://github.com/souravkl11/raganork-md,2022-04-10,1,5927,"['JavaScript', 'Dockerfile']","{'JavaScript': 0.9972588568130956, 'Dockerfile': 0.0027411431869044434}"
dabeaz-course,practical-python,9378,https://github.com/dabeaz-course/practical-python,2020-05-24,2,5870,"['Python', 'HTML']","{'Python': 0.9844088588533441, 'HTML': 0.015591141146655893}"
MichaelCade,90DaysOfDevOps,24187,https://github.com/MichaelCade/90DaysOfDevOps,2021-12-26,3,5858,"['Shell', 'Go', 'Python', 'HCL', 'Dockerfile', 'Jinja', 'PowerShell', 'Makefile', 'HTML']","{'Shell': 0.39564985438294226, 'Go': 0.2562073097139259, 'Python': 0.10099177023115068, 'HCL': 0.08915874445736875, 'Dockerfile': 0.060052824446174165, 'Jinja': 0.043510201939811616, 'PowerShell': 0.037912909629966504, 'Makefile': 0.01202543269693286, 'HTML': 0.004490952501727289}"
ariya,phantomjs,29321,https://github.com/ariya/phantomjs,2010-12-27,22,5853,"['C++', 'JavaScript', 'C', 'Python', 'HTML', 'Shell', 'CMake', 'CSS']","{'C++': 0.3934588460923765, 'JavaScript': 0.2939325555377977, 'C': 0.24387406105162218, 'Python': 0.05834105801502317, 'HTML': 0.006844174524532524, 'Shell': 0.0017657024132971073, 'CMake': 0.0015803100527409302, 'CSS': 0.00020329231260987694}"
lin-xin,vue-manage-system,17616,https://github.com/lin-xin/vue-manage-system,2016-11-30,3,5851,"['Vue', 'TypeScript', 'CSS', 'HTML']","{'Vue': 0.8242556977619602, 'TypeScript': 0.13216070084183149, 'CSS': 0.03464513038121963, 'HTML': 0.008938471014988706}"
IanLunn,Hover,28891,https://github.com/IanLunn/Hover,2014-01-02,4,5849,"['SCSS', 'Less', 'HTML', 'CSS', 'JavaScript']","{'SCSS': 0.4361512427672041, 'Less': 0.4021148617385744, 'HTML': 0.10137091701195199, 'CSS': 0.04946634572894626, 'JavaScript': 0.010896632753323317}"
udacity,course-JS-and-the-DOM,155,https://github.com/udacity/course-JS-and-the-DOM,2017-09-26,1,5856,"['JavaScript', 'CSS', 'HTML']","{'JavaScript': 0.558127818321658, 'CSS': 0.39970102527131474, 'HTML': 0.04217115640702723}"
CodingTrain,website-archive,5702,https://github.com/CodingTrain/website-archive,2015-08-25,10,5843,"['JavaScript', 'Processing', 'Java', 'HTML', 'Sass', 'GLSL', 'SCSS', 'CSS', 'Shell', 'Ruby']","{'JavaScript': 0.9739136789616516, 'Processing': 0.012171653352741686, 'Java': 0.007004108618636811, 'HTML': 0.006017737680340748, 'Sass': 0.0004538124160838248, 'GLSL': 0.0002446452133824153, 'SCSS': 0.00010168230878374549, 'CSS': 4.080085452432474e-05, 'Shell': 3.335344210835058e-05, 'Ruby': 1.8527151746487887e-05}"
TrinityCore,TrinityCore,8595,https://github.com/TrinityCore/TrinityCore,2010-12-28,3,5843,"['C++', 'C', 'CMake', 'TSQL', 'Python', 'Objective-C', 'PHP', 'Shell', 'Batchfile', 'Perl', 'GDB', 'Dockerfile']","{'C++': 0.9031213953963751, 'C': 0.0900498692275121, 'CMake': 0.004315327251498126, 'TSQL': 0.000960364137676371, 'Python': 0.0005239848470647193, 'Objective-C': 0.00047436524828874794, 'PHP': 0.0002941615606600184, 'Shell': 0.00015119023452384261, 'Batchfile': 5.359952862558657e-05, 'Perl': 2.4703824924534407e-05, 'GDB': 2.4633175282233545e-05, 'Dockerfile': 6.4055675686114005e-06}"
learn-co-curriculum,phase-1-first-class-functions-lab,1,https://github.com/learn-co-curriculum/phase-1-first-class-functions-lab,2021-04-28,2,6344,"['JavaScript', 'HTML']","{'JavaScript': 0.7518674136321195, 'HTML': 0.2481325863678805}"
sindresorhus,awesome-nodejs,53348,https://github.com/sindresorhus/awesome-nodejs,2014-07-11,1,5837,[],{}
BretFisher,udemy-docker-mastery,4945,https://github.com/BretFisher/udemy-docker-mastery,2017-01-29,2,5835,"['JavaScript', 'HTML', 'CSS', 'SCSS', 'Less', 'Dockerfile', 'Shell', 'PHP', 'Ruby', 'Python', 'Handlebars']","{'JavaScript': 0.5015150999285009, 'HTML': 0.17396654620446797, 'CSS': 0.08718512429656075, 'SCSS': 0.0868884273603214, 'Less': 0.08387768304012218, 'Dockerfile': 0.04167862371532659, 'Shell': 0.009640218485678293, 'PHP': 0.0060360802930003845, 'Ruby': 0.005763702777764267, 'Python': 0.0017266788912289575, 'Handlebars': 0.0017218150070283126}"
freefq,free,34199,https://github.com/freefq/free,2020-06-07,1,5833,[],{}
Asabeneh,30-Days-Of-Python,26818,https://github.com/Asabeneh/30-Days-Of-Python,2019-11-19,3,5827,"['Python', 'CSS', 'HTML', 'Procfile']","{'Python': 0.9468790690104166, 'CSS': 0.02740478515625, 'HTML': 0.025533040364583332, 'Procfile': 0.00018310546875}"
ibm-developer-skills-network,vftvk-Simple-Interest-Calculator,32,https://github.com/ibm-developer-skills-network/vftvk-Simple-Interest-Calculator,2020-09-03,2,5828,"['HTML', 'JavaScript', 'CSS']","{'HTML': 0.7744610281923715, 'JavaScript': 0.14593698175787728, 'CSS': 0.07960199004975124}"
alexaorrico,AirBnB_clone_v2,65,https://github.com/alexaorrico/AirBnB_clone_v2,2017-11-12,1,5996,"['Python', 'HTML', 'CSS', 'Shell']","{'Python': 0.7656138777022613, 'HTML': 0.14143906077832927, 'CSS': 0.08752547463262898, 'Shell': 0.005421586886780494}"
keycloak,keycloak,17908,https://github.com/keycloak/keycloak,2013-07-02,7,5815,"['Java', 'TypeScript', 'JavaScript', 'FreeMarker', 'XSLT', 'CSS', 'Shell', 'HTML', 'Batchfile', 'Groovy', 'Mustache', 'Dockerfile', 'AMPL', 'Fluent']","{'Java': 0.9044738705641081, 'TypeScript': 0.08149190603917876, 'JavaScript': 0.005363809546790134, 'FreeMarker': 0.004316445106805357, 'XSLT': 0.0012568628890418916, 'CSS': 0.0011217215639851615, 'Shell': 0.0008089819929488282, 'HTML': 0.000645237841575003, 'Batchfile': 0.00016507332650205481, 'Groovy': 0.0001256326106778568, 'Mustache': 0.00011998361638288097, 'Dockerfile': 6.525738658404241e-05, 'AMPL': 3.967076536562234e-05, 'Fluent': 5.546750054342814e-06}"
webrtc,samples,13242,https://github.com/webrtc/samples,2013-09-20,30,5813,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.663133838866388, 'HTML': 0.28278158144535226, 'CSS': 0.0540845796882598}"
babel,babel,42606,https://github.com/babel/babel,2014-09-28,14,5813,"['TypeScript', 'JavaScript', 'Shell', 'Prolog', 'Makefile', 'HTML', 'Batchfile']","{'TypeScript': 0.6923397024581094, 'JavaScript': 0.29893251701647827, 'Shell': 0.0052952845202576095, 'Prolog': 0.0017326260598596443, 'Makefile': 0.0009641503721159265, 'HTML': 0.0007264530407695101, 'Batchfile': 9.266532409697103e-06}"
bitcoinbook,bitcoinbook,21816,https://github.com/bitcoinbook/bitcoinbook,2013-08-11,2,5808,"['AsciiDoc', 'Python', 'HTML', 'C++', 'Go', 'CSS', 'JavaScript']","{'AsciiDoc': 0.9503978633138453, 'Python': 0.016754504623879174, 'HTML': 0.014238045088871118, 'C++': 0.00827297594384516, 'Go': 0.005488047969433774, 'CSS': 0.00428742945502059, 'JavaScript': 0.0005611336051048179}"
deadlyvipers,dojo_rules,69,https://github.com/deadlyvipers/dojo_rules,2014-06-02,2,5800,['Ruby'],{'Ruby': 1.0}
ironhack-labs,lab-css-recipes-clone,40,https://github.com/ironhack-labs/lab-css-recipes-clone,2017-01-10,4,5803,"['HTML', 'CSS']","{'HTML': 0.8282508630609896, 'CSS': 0.17174913693901037}"
dotnet,docs,3923,https://github.com/dotnet/docs,2015-05-19,30,5799,['Dockerfile'],{'Dockerfile': 1.0}
Leaflet,Leaflet,38775,https://github.com/Leaflet/Leaflet,2010-09-22,27,5795,"['JavaScript', 'HTML', 'Handlebars', 'CSS', 'Shell']","{'JavaScript': 0.8799164865886447, 'HTML': 0.1120887624182517, 'Handlebars': 0.0078093241190440536, 'CSS': 0.0001337213034082886, 'Shell': 5.170557065120492e-05}"
microsoft,PowerToys,98124,https://github.com/microsoft/PowerToys,2019-05-01,30,5793,"['C#', 'C++', 'PowerShell', 'C', 'JavaScript', 'HTML', 'HLSL', 'Batchfile']","{'C#': 0.605894209828706, 'C++': 0.37566238509635047, 'PowerShell': 0.008190900411935318, 'C': 0.007744234177798717, 'JavaScript': 0.0011083491116849538, 'HTML': 0.0007261217793905005, 'HLSL': 0.0003592055707816174, 'Batchfile': 0.00031459402335243773}"
fengdu78,deeplearning_ai_books,16715,https://github.com/fengdu78/deeplearning_ai_books,2017-12-08,1,5768,['HTML'],{'HTML': 1.0}
learn-co-students,javascript-arithmetic-lab-bootcamp-prep-000,1,https://github.com/learn-co-students/javascript-arithmetic-lab-bootcamp-prep-000,2016-08-22,2,5767,"['JavaScript', 'HTML']","{'JavaScript': 0.7614567526555387, 'HTML': 0.2385432473444613}"
gitlabhq,gitlabhq,23407,https://github.com/gitlabhq/gitlabhq,2011-10-02,30,5764,"['Ruby', 'JavaScript', 'Vue', 'PLpgSQL', 'Haml', 'HTML', 'Go', 'SCSS', 'Shell', 'Makefile', 'CSS', 'Dockerfile', 'PowerShell', 'Smarty', 'Clojure']","{'Ruby': 0.6670462633232078, 'JavaScript': 0.18329512806791817, 'Vue': 0.069444532117781, 'PLpgSQL': 0.03386684775487064, 'Haml': 0.016957597690394264, 'HTML': 0.01135171363500364, 'Go': 0.008237004078346221, 'SCSS': 0.008091755246914517, 'Shell': 0.0015409557167154527, 'Makefile': 7.017871578922762e-05, 'CSS': 5.1931219915638286e-05, 'Dockerfile': 2.947197132630513e-05, 'PowerShell': 1.1842336486810237e-05, 'Smarty': 3.964608302106036e-06, 'Clojure': 8.135170282243555e-07}"
StartBootstrap,startbootstrap-sb-admin-2,9576,https://github.com/StartBootstrap/startbootstrap-sb-admin-2,2014-10-25,14,5743,"['HTML', 'CSS', 'SCSS', 'JavaScript']","{'HTML': 0.5833884298897014, 'CSS': 0.35166813498295474, 'SCSS': 0.042490686322675414, 'JavaScript': 0.022452748804668413}"
thinkgem,jeesite,7936,https://github.com/thinkgem/jeesite,2013-01-18,4,5742,"['JavaScript', 'HTML', 'Java', 'CSS', 'PHP', 'Batchfile', 'Classic ASP']","{'JavaScript': 0.5992648244025433, 'HTML': 0.20574674692757008, 'Java': 0.13323618673723864, 'CSS': 0.060406065375543064, 'PHP': 0.0006479655449546999, 'Batchfile': 0.000396497030734067, 'Classic ASP': 0.0003017139814162517}"
serverless,serverless,45325,https://github.com/serverless/serverless,2015-04-21,20,5740,"['JavaScript', 'Java', 'Shell', 'Python', 'Ruby', 'PowerShell', 'TypeScript']","{'JavaScript': 0.9855768726608815, 'Java': 0.01181473932401577, 'Shell': 0.0011546228793049302, 'Python': 0.0007431642958814956, 'Ruby': 0.0005342614470206369, 'PowerShell': 0.00012556247850949886, 'TypeScript': 5.0776914386258886e-05}"
microsoft,vcpkg,20041,https://github.com/microsoft/vcpkg,2016-09-15,1,5741,"['CMake', 'PowerShell', 'Shell', 'Python', 'Ruby', 'C++', 'Dockerfile', 'Qt Script', 'Nix', 'Batchfile']","{'CMake': 0.7093900263102186, 'PowerShell': 0.21725708410197478, 'Shell': 0.032749266640457256, 'Python': 0.028064233223455408, 'Ruby': 0.0035939153839175007, 'C++': 0.002767714035140775, 'Dockerfile': 0.002256025644902773, 'Qt Script': 0.0020092539389723893, 'Nix': 0.0011165210028124717, 'Batchfile': 0.0007959597181480025}"
OpenAPITools,openapi-generator,18045,https://github.com/OpenAPITools/openapi-generator,2018-05-12,30,5736,"['Java', 'TypeScript', 'Kotlin', 'Shell', 'PHP', 'JavaScript', 'Ruby', 'Apex', 'Python', 'Haskell', 'Handlebars', 'CSS', 'Rust', 'Groovy', 'HTML', 'Dockerfile', 'Scala', 'Blade', 'Nix', 'Dart', 'CMake', 'Emacs Lisp', 'Elixir', 'SCSS']","{'Java': 0.9203530666911258, 'TypeScript': 0.024111963451320953, 'Kotlin': 0.014169126703734216, 'Shell': 0.011505762019952138, 'PHP': 0.009104269569770727, 'JavaScript': 0.0038508732896192807, 'Ruby': 0.003434137527011113, 'Apex': 0.002977522744057666, 'Python': 0.0029465057282335597, 'Haskell': 0.0012924125843565902, 'Handlebars': 0.0012490995372593564, 'CSS': 0.0011625842181214035, 'Rust': 0.0009525547109695997, 'Groovy': 0.0006917902279340796, 'HTML': 0.0005961913541619241, 'Dockerfile': 0.0005957482539358655, 'Scala': 0.0004926166763207128, 'Blade': 0.00032711874188780417, 'Nix': 5.627372870944954e-05, 'Dart': 5.239660173143629e-05, 'CMake': 4.8297924640393706e-05, 'Emacs Lisp': 2.115803579430091e-05, 'Elixir': 8.19735418208517e-06, 'SCSS': 3.3232516954399337e-07}"
MorvanZhou,tutorials,11038,https://github.com/MorvanZhou/tutorials,2016-05-29,1,5729,"['Python', 'Jupyter Notebook']","{'Python': 0.8709385801648498, 'Jupyter Notebook': 0.12906141983515024}"
learn-co-curriculum,phase-1-tasklister-mini-project,3,https://github.com/learn-co-curriculum/phase-1-tasklister-mini-project,2021-02-26,2,6150,"['HTML', 'CSS', 'JavaScript']","{'HTML': 0.3746556473829201, 'CSS': 0.37134986225895317, 'JavaScript': 0.2539944903581267}"
LeCoupa,awesome-cheatsheets,34924,https://github.com/LeCoupa/awesome-cheatsheets,2017-11-09,3,5721,"['JavaScript', 'CSS', 'Shell', 'PHP', 'HTML', 'Python']","{'JavaScript': 0.5047669999631037, 'CSS': 0.20111426779323321, 'Shell': 0.15957089621075157, 'PHP': 0.09467217651182526, 'HTML': 0.026072759473121057, 'Python': 0.01380290004796517}"
netdata,netdata,65752,https://github.com/netdata/netdata,2013-06-17,30,5719,"['C', 'JavaScript', 'Python', 'Shell', 'Jupyter Notebook', 'HTML', 'C++', 'Makefile', 'M4', 'CSS', 'CMake', 'Ruby', 'Dockerfile', 'POV-Ray SDL', 'Kaitai Struct', 'Perl', 'Jolie', 'PHP']","{'C': 0.7779476836739282, 'JavaScript': 0.06097814575695195, 'Python': 0.04878331716856721, 'Shell': 0.03314377478126267, 'Jupyter Notebook': 0.032124533715769274, 'HTML': 0.01938050336059639, 'C++': 0.007197527768169078, 'Makefile': 0.006439091476020942, 'M4': 0.005426301549310931, 'CSS': 0.0039859876602151, 'CMake': 0.0025322662838887355, 'Ruby': 0.0009702357281087503, 'Dockerfile': 0.0005492017667881462, 'POV-Ray SDL': 0.0002665952533375802, 'Kaitai Struct': 0.00018611146767254688, 'Perl': 4.368120477426241e-05, 'Jolie': 4.228216262846753e-05, 'PHP': 2.7592220097621275e-06}"
yudaocode,SpringBoot-Labs,17725,https://github.com/yudaocode/SpringBoot-Labs,2018-09-12,11,5718,"['Java', 'HTML', 'Shell', 'Lua']","{'Java': 0.9685801419803232, 'HTML': 0.02354534419992997, 'Shell': 0.007614520384332059, 'Lua': 0.00025999343541479165}"
learn-co-curriculum,phase-0-completing-assignments,6,https://github.com/learn-co-curriculum/phase-0-completing-assignments,2020-12-29,1,5706,['JavaScript'],{'JavaScript': 1.0}
papers-we-love,papers-we-love,77498,https://github.com/papers-we-love/papers-we-love,2013-12-15,1,5707,['Shell'],{'Shell': 1.0}
mqvida,PowerBI-DataScience,73,https://github.com/mqvida/PowerBI-DataScience,2017-06-06,1,5700,[],{}
JetBrains,kotlin,46145,https://github.com/JetBrains/kotlin,2012-02-13,30,5698,"['Kotlin', 'Java', 'Swift', 'C', 'C++', 'Objective-C', 'Objective-C++', 'JavaScript', 'Python', 'Shell', 'TypeScript', 'Lex', 'Groovy', 'Batchfile', 'CSS', 'Ruby', 'EJS', 'HTML', 'Dockerfile', 'CMake', 'Pascal', 'FreeMarker', 'LLVM', 'Scala']","{'Kotlin': 0.8157008319887811, 'Java': 0.0740384230754334, 'Swift': 0.0474243820058617, 'C': 0.029232009353344714, 'C++': 0.02104205138638452, 'Objective-C': 0.00712854119674454, 'Objective-C++': 0.0018438029618813529, 'JavaScript': 0.0015123281355046187, 'Python': 0.0004848865045990141, 'Shell': 0.00035149231009481703, 'TypeScript': 0.000254579617636653, 'Lex': 0.00020461945376597877, 'Groovy': 0.0001914861130294069, 'Batchfile': 0.00013025288654176, 'CSS': 0.00012663258481200102, 'Ruby': 7.710685714889787e-05, 'EJS': 5.8381542663590546e-05, 'HTML': 5.651012515405358e-05, 'Dockerfile': 5.241082965697262e-05, 'CMake': 4.9548006442978584e-05, 'Pascal': 1.891468411424857e-05, 'FreeMarker': 1.5517170183243966e-05, 'LLVM': 4.400059025399402e-06, 'Scala': 8.911511950176004e-07}"
opencv,opencv_contrib,8760,https://github.com/opencv/opencv_contrib,2013-09-11,5,5689,"['C++', 'Cuda', 'Python', 'C', 'CMake', 'Assembly', 'TeX', 'Shell', 'Java', 'Julia', 'MATLAB', 'Jupyter Notebook', 'Objective-C++']","{'C++': 0.8785933362694857, 'Cuda': 0.0790202327601454, 'Python': 0.01594606009047661, 'C': 0.008507268300544412, 'CMake': 0.005501469480567065, 'Assembly': 0.0033211932860728395, 'TeX': 0.002856858867880777, 'Shell': 0.0018209409131474934, 'Java': 0.0013867827174773666, 'Julia': 0.001218166456543394, 'MATLAB': 0.0007739495200326221, 'Jupyter Notebook': 0.0007147441243828598, 'Objective-C++': 0.00033899721324349703}"
